33 , 1 , mapped-by-core , 2048 x 2048 , 0.034934 , 9.39369e-05 , 0.0349109 , 0.069943
52 , 18 , mapped-by-core , 2048 x 2048 , 0.392917 , 9.10759e-05 , 0.195835 , 0.588848
30 , 10 , mapped-by-core , 2048 x 2048 , 0.08652 , 6.91414e-05 , 0.088033 , 0.174625
30 , 11 , mapped-by-core , 2048 x 2048 , 0.091964 , 7.89165e-05 , 0.121011 , 0.213058
52 , 19 , mapped-by-core , 2048 x 2048 , 0.320439 , 0.000102997 , 0.218721 , 0.539267
30 , 12 , mapped-by-core , 2048 x 2048 , 0.110722 , 7.51019e-05 , 0.09113 , 0.20193
52 , 20 , mapped-by-core , 2048 x 2048 , 0.33 , 8.70228e-05 , 0.272876 , 0.602967
30 , 13 , mapped-by-core , 2048 x 2048 , 0.105638 , 0.0163531 , 0.095876 , 0.217872
52 , 21 , mapped-by-core , 2048 x 2048 , 0.27711 , 9.29832e-05 , 0.185609 , 0.462817
30 , 14 , mapped-by-core , 2048 x 2048 , 0.128405 , 6.38962e-05 , 0.111354 , 0.239828
52 , 22 , mapped-by-core , 2048 x 2048 , 0.310643 , 0.00688601 , 0.190561 , 0.508093
30 , 15 , mapped-by-core , 2048 x 2048 , 0.149975 , 6.69956e-05 , 0.108471 , 0.258518
30 , 16 , mapped-by-core , 2048 x 2048 , 0.150144 , 0.00468683 , 0.0890632 , 0.243897
52 , 23 , mapped-by-core , 2048 x 2048 , 0.30544 , 8.79765e-05 , 0.232158 , 0.537689
30 , 17 , mapped-by-core , 2048 x 2048 , 0.323887 , 7.98702e-05 , 0.229997 , 0.55397
52 , 24 , mapped-by-core , 2048 x 2048 , 0.362724 , 9.10759e-05 , 0.204756 , 0.567577
30 , 18 , mapped-by-core , 2048 x 2048 , 0.154206 , 0.0117002 , 0.118472 , 0.284383
52 , 25 , mapped-by-core , 2048 x 2048 , 0.290391 , 0.0273471 , 0.187044 , 0.504786
30 , 19 , mapped-by-core , 2048 x 2048 , 0.175515 , 7.60555e-05 , 0.205886 , 0.381481
52 , 26 , mapped-by-core , 2048 x 2048 , 0.378443 , 7.29561e-05 , 0.259029 , 0.637548
30 , 20 , mapped-by-core , 2048 x 2048 , 0.177454 , 7.10487e-05 , 0.225912 , 0.40344
30 , 21 , mapped-by-core , 2048 x 2048 , 0.17524 , 6.79493e-05 , 0.121688 , 0.296999
52 , 27 , mapped-by-core , 2048 x 2048 , 0.371339 , 8.2016e-05 , 0.23069 , 0.602115
30 , 22 , mapped-by-core , 2048 x 2048 , 0.195095 , 7.70092e-05 , 0.142132 , 0.337309
52 , 28 , mapped-by-core , 2048 x 2048 , 0.357489 , 0.0388551 , 0.222089 , 0.618438
30 , 23 , mapped-by-core , 2048 x 2048 , 0.194449 , 6.79493e-05 , 0.151985 , 0.346506
52 , 29 , mapped-by-core , 2048 x 2048 , 0.395379 , 0.000103951 , 0.235331 , 0.630818
30 , 24 , mapped-by-core , 2048 x 2048 , 0.209857 , 7.29561e-05 , 0.183892 , 0.393826
52 , 30 , mapped-by-core , 2048 x 2048 , 0.391463 , 8.70228e-05 , 0.296414 , 0.687969
30 , 25 , mapped-by-core , 2048 x 2048 , 0.231161 , 7.00951e-05 , 0.309649 , 0.540882
52 , 31 , mapped-by-core , 2048 x 2048 , 0.468085 , 8.79765e-05 , 0.263296 , 0.731472
30 , 26 , mapped-by-core , 2048 x 2048 , 0.219018 , 7.60555e-05 , 0.220513 , 0.439611
30 , 27 , mapped-by-core , 2048 x 2048 , 0.232618 , 7.79629e-05 , 0.175356 , 0.408055
52 , 32 , mapped-by-core , 2048 x 2048 , 0.417787 , 8.51154e-05 , 0.243391 , 0.661267
53 , 1 , mapped-by-core , 2048 x 2048 , 0.12913 , 8.10623e-05 , 0.119127 , 0.248343
30 , 28 , mapped-by-core , 2048 x 2048 , 0.222583 , 6.38962e-05 , 0.182353 , 0.405003
53 , 2 , mapped-by-core , 2048 x 2048 , 0.113888 , 7.39098e-05 , 0.0890141 , 0.202979
30 , 29 , mapped-by-core , 2048 x 2048 , 0.274841 , 7.98702e-05 , 0.202224 , 0.477149
53 , 3 , mapped-by-core , 2048 x 2048 , 0.103508 , 8.4877e-05 , 0.0854161 , 0.189013
30 , 30 , mapped-by-core , 2048 x 2048 , 0.272139 , 7.29561e-05 , 0.178803 , 0.451018
53 , 4 , mapped-by-core , 2048 x 2048 , 0.0960081 , 8.2016e-05 , 0.0864129 , 0.182507
30 , 31 , mapped-by-core , 2048 x 2048 , 0.270397 , 7.20024e-05 , 0.191055 , 0.461526
53 , 5 , mapped-by-core , 2048 x 2048 , 0.0936861 , 8.2016e-05 , 0.109015 , 0.202787
30 , 32 , mapped-by-core , 2048 x 2048 , 0.290869 , 8.70228e-05 , 0.208312 , 0.499271
53 , 6 , mapped-by-core , 2048 x 2048 , 0.160365 , 8.39233e-05 , 0.123146 , 0.283599
30 , 1 , mapped-by-core , 2048 x 2048 , 0.0158751 , 7.39098e-05 , 0.0437372 , 0.059689
53 , 7 , mapped-by-core , 2048 x 2048 , 0.178155 , 8.70228e-05 , 0.117416 , 0.295663
30 , 2 , mapped-by-core , 2048 x 2048 , 0.041122 , 7.10487e-05 , 0.061646 , 0.102843
30 , 3 , mapped-by-core , 2048 x 2048 , 0.0753 , 7.79629e-05 , 0.0510981 , 0.126479
53 , 8 , mapped-by-core , 2048 x 2048 , 0.211019 , 8.98838e-05 , 0.120288 , 0.331402
30 , 4 , mapped-by-core , 2048 x 2048 , 0.0701561 , 6.38962e-05 , 0.0618231 , 0.132046
53 , 9 , mapped-by-core , 2048 x 2048 , 0.149001 , 9.58443e-05 , 0.128069 , 0.277169
30 , 5 , mapped-by-core , 2048 x 2048 , 0.0897241 , 9.39369e-05 , 0.051048 , 0.140869
53 , 10 , mapped-by-core , 2048 x 2048 , 0.185885 , 9.29832e-05 , 0.160411 , 0.346392
30 , 6 , mapped-by-core , 2048 x 2048 , 0.059207 , 6.79493e-05 , 0.0486951 , 0.107973
30 , 7 , mapped-by-core , 2048 x 2048 , 0.141766 , 7.10487e-05 , 0.129808 , 0.271648
53 , 11 , mapped-by-core , 2048 x 2048 , 0.190937 , 8.60691e-05 , 0.135486 , 0.326512
30 , 8 , mapped-by-core , 2048 x 2048 , 0.126437 , 6.91414e-05 , 0.139138 , 0.265648
53 , 12 , mapped-by-core , 2048 x 2048 , 0.207094 , 8.60691e-05 , 0.180524 , 0.387708
30 , 9 , mapped-by-core , 2048 x 2048 , 0.0711391 , 6.69956e-05 , 0.0776241 , 0.148836
53 , 13 , mapped-by-core , 2048 x 2048 , 0.223761 , 8.41618e-05 , 0.344985 , 0.568833
30 , 10 , mapped-by-core , 2048 x 2048 , 0.132117 , 6.69956e-05 , 0.0690951 , 0.208248
53 , 14 , mapped-by-core , 2048 x 2048 , 0.273886 , 8.70228e-05 , 0.176046 , 0.450023
30 , 11 , mapped-by-core , 2048 x 2048 , 0.106444 , 7.70092e-05 , 0.139851 , 0.246374
53 , 15 , mapped-by-core , 2048 x 2048 , 0.229681 , 8.98838e-05 , 0.15734 , 0.387114
30 , 12 , mapped-by-core , 2048 x 2048 , 0.116662 , 7.70092e-05 , 0.105828 , 0.22257
30 , 13 , mapped-by-core , 2048 x 2048 , 0.122947 , 7.79629e-05 , 0.142477 , 0.265506
53 , 16 , mapped-by-core , 2048 x 2048 , 0.258334 , 8.41618e-05 , 0.171165 , 0.429587
30 , 14 , mapped-by-core , 2048 x 2048 , 0.12749 , 7.79629e-05 , 0.237898 , 0.365469
53 , 17 , mapped-by-core , 2048 x 2048 , 0.270847 , 8.4877e-05 , 0.212933 , 0.483869
30 , 15 , mapped-by-core , 2048 x 2048 , 0.135668 , 8.2016e-05 , 0.104218 , 0.23997
53 , 18 , mapped-by-core , 2048 x 2048 , 0.243279 , 0.00705004 , 0.181424 , 0.431758
30 , 16 , mapped-by-core , 2048 x 2048 , 0.119426 , 7.39098e-05 , 0.12289 , 0.242394
53 , 19 , mapped-by-core , 2048 x 2048 , 0.231276 , 6.79493e-05 , 0.29789 , 0.529238
30 , 17 , mapped-by-core , 2048 x 2048 , 0.157737 , 7.79629e-05 , 0.127646 , 0.285464
53 , 20 , mapped-by-core , 2048 x 2048 , 0.283662 , 0.0366399 , 0.190518 , 0.510824
30 , 18 , mapped-by-core , 2048 x 2048 , 0.171816 , 6.8903e-05 , 0.147905 , 0.319794
30 , 19 , mapped-by-core , 2048 x 2048 , 0.183945 , 6.98566e-05 , 0.125553 , 0.309572
53 , 21 , mapped-by-core , 2048 x 2048 , 0.438266 , 8.89301e-05 , 0.185916 , 0.624275
30 , 20 , mapped-by-core , 2048 x 2048 , 0.16425 , 7.00951e-05 , 0.131841 , 0.296164
53 , 22 , mapped-by-core , 2048 x 2048 , 0.305299 , 8.39233e-05 , 0.355781 , 0.661169
30 , 21 , mapped-by-core , 2048 x 2048 , 0.236113 , 7.39098e-05 , 0.161204 , 0.397394
53 , 23 , mapped-by-core , 2048 x 2048 , 0.315581 , 8.79765e-05 , 0.230624 , 0.546299
30 , 22 , mapped-by-core , 2048 x 2048 , 0.199361 , 7.60555e-05 , 0.145519 , 0.34496
53 , 24 , mapped-by-core , 2048 x 2048 , 0.3706 , 8.17776e-05 , 0.263204 , 0.63389
30 , 23 , mapped-by-core , 2048 x 2048 , 0.267351 , 6.50883e-05 , 0.203628 , 0.471049
53 , 25 , mapped-by-core , 2048 x 2048 , 0.315531 , 8.79765e-05 , 0.21242 , 0.528044
30 , 24 , mapped-by-core , 2048 x 2048 , 0.221859 , 0.035017 , 0.112139 , 0.369019
30 , 25 , mapped-by-core , 2048 x 2048 , 0.202603 , 7.67708e-05 , 0.200415 , 0.403099
53 , 26 , mapped-by-core , 2048 x 2048 , 0.375145 , 8.91685e-05 , 0.223624 , 0.598862
30 , 26 , mapped-by-core , 2048 x 2048 , 0.246409 , 6.38962e-05 , 0.183953 , 0.430429
53 , 27 , mapped-by-core , 2048 x 2048 , 0.432293 , 0.000102043 , 0.258261 , 0.690659
30 , 27 , mapped-by-core , 2048 x 2048 , 0.359342 , 6.69956e-05 , 0.209763 , 0.569175
53 , 28 , mapped-by-core , 2048 x 2048 , 0.405273 , 7.70092e-05 , 0.228144 , 0.6335
30 , 28 , mapped-by-core , 2048 x 2048 , 0.21821 , 8.41618e-05 , 0.182931 , 0.401228
53 , 29 , mapped-by-core , 2048 x 2048 , 0.385053 , 8.58307e-05 , 0.236703 , 0.621845
30 , 29 , mapped-by-core , 2048 x 2048 , 0.34407 , 7.70092e-05 , 0.180479 , 0.52463
53 , 30 , mapped-by-core , 2048 x 2048 , 0.385377 , 9.58443e-05 , 0.241157 , 0.626633
30 , 30 , mapped-by-core , 2048 x 2048 , 0.441093 , 7.39098e-05 , 0.196582 , 0.637752
53 , 31 , mapped-by-core , 2048 x 2048 , 0.459281 , 8.89301e-05 , 0.423934 , 0.883307
30 , 31 , mapped-by-core , 2048 x 2048 , 0.252745 , 6.60419e-05 , 0.182302 , 0.435118
30 , 32 , mapped-by-core , 2048 x 2048 , 0.283087 , 8.39233e-05 , 0.212275 , 0.495449
53 , 32 , mapped-by-core , 2048 x 2048 , 0.465111 , 9.799e-05 , 0.456954 , 0.922167
30 , 1 , mapped-by-core , 2048 x 2048 , 0.0265632 , 7.48634e-05 , 0.0131321 , 0.039772
53 , 1 , mapped-by-core , 2048 x 2048 , 0.196229 , 8.60691e-05 , 0.109768 , 0.306088
30 , 2 , mapped-by-core , 2048 x 2048 , 0.0839229 , 7.29561e-05 , 0.0506761 , 0.134675
53 , 2 , mapped-by-core , 2048 x 2048 , 0.182233 , 8.60691e-05 , 0.0980999 , 0.280424
30 , 3 , mapped-by-core , 2048 x 2048 , 0.0354249 , 7.60555e-05 , 0.0227261 , 0.0582302
53 , 3 , mapped-by-core , 2048 x 2048 , 0.304628 , 9.10759e-05 , 0.161468 , 0.46619
30 , 4 , mapped-by-core , 2048 x 2048 , 0.0659232 , 7.48634e-05 , 0.080107 , 0.146108
53 , 4 , mapped-by-core , 2048 x 2048 , 0.259423 , 7.10487e-05 , 0.107749 , 0.367248
30 , 5 , mapped-by-core , 2048 x 2048 , 0.091778 , 8.10623e-05 , 0.0564179 , 0.14828
53 , 5 , mapped-by-core , 2048 x 2048 , 0.104288 , 8.01086e-05 , 0.112241 , 0.216613
30 , 6 , mapped-by-core , 2048 x 2048 , 0.250897 , 7.58171e-05 , 0.0581031 , 0.30908
53 , 6 , mapped-by-core , 2048 x 2048 , 0.121232 , 8.29697e-05 , 0.120906 , 0.242225
30 , 7 , mapped-by-core , 2048 x 2048 , 0.0569808 , 7.31945e-05 , 0.055007 , 0.112065
30 , 8 , mapped-by-core , 2048 x 2048 , 0.0999119 , 7.41482e-05 , 0.0865788 , 0.186569
53 , 7 , mapped-by-core , 2048 x 2048 , 0.335615 , 8.89301e-05 , 0.159637 , 0.495345
30 , 9 , mapped-by-core , 2048 x 2048 , 0.091794 , 7.60555e-05 , 0.0614281 , 0.153302
53 , 8 , mapped-by-core , 2048 x 2048 , 0.116909 , 8.39233e-05 , 0.13853 , 0.255526
30 , 10 , mapped-by-core , 2048 x 2048 , 0.104436 , 0.025461 , 0.074929 , 0.20483
53 , 9 , mapped-by-core , 2048 x 2048 , 0.174248 , 8.60691e-05 , 0.137972 , 0.312309
30 , 11 , mapped-by-core , 2048 x 2048 , 0.115119 , 8.01086e-05 , 0.069958 , 0.18516
53 , 10 , mapped-by-core , 2048 x 2048 , 0.164995 , 9.01222e-05 , 0.165173 , 0.330261
30 , 12 , mapped-by-core , 2048 x 2048 , 0.101068 , 6.60419e-05 , 0.0980299 , 0.199168
53 , 11 , mapped-by-core , 2048 x 2048 , 0.271392 , 8.79765e-05 , 0.256799 , 0.528284
30 , 13 , mapped-by-core , 2048 x 2048 , 0.163535 , 7.29561e-05 , 0.0916052 , 0.255217
30 , 14 , mapped-by-core , 2048 x 2048 , 0.117243 , 7.82013e-05 , 0.110408 , 0.227732
53 , 12 , mapped-by-core , 2048 x 2048 , 0.205815 , 9.58443e-05 , 0.190007 , 0.395922
30 , 15 , mapped-by-core , 2048 x 2048 , 0.116962 , 6.79493e-05 , 0.139687 , 0.256722
53 , 13 , mapped-by-core , 2048 x 2048 , 0.189718 , 9.48906e-05 , 0.193883 , 0.3837
53 , 14 , mapped-by-core , 2048 x 2048 , 0.181614 , 8.39233e-05 , 0.169631 , 0.351334
30 , 16 , mapped-by-core , 2048 x 2048 , 0.192351 , 7.31945e-05 , 0.381322 , 0.57375
53 , 15 , mapped-by-core , 2048 x 2048 , 0.212928 , 8.51154e-05 , 0.165508 , 0.378524
30 , 17 , mapped-by-core , 2048 x 2048 , 0.191084 , 6.50883e-05 , 0.110353 , 0.301506
53 , 16 , mapped-by-core , 2048 x 2048 , 0.229781 , 8.2016e-05 , 0.177083 , 0.406949
30 , 18 , mapped-by-core , 2048 x 2048 , 0.182592 , 6.48499e-05 , 0.123488 , 0.306149
30 , 19 , mapped-by-core , 2048 x 2048 , 0.214781 , 7.29561e-05 , 0.132664 , 0.347525
53 , 17 , mapped-by-core , 2048 x 2048 , 0.229268 , 6.91414e-05 , 0.227064 , 0.456405
30 , 20 , mapped-by-core , 2048 x 2048 , 0.216185 , 8.41618e-05 , 0.110535 , 0.326809
53 , 18 , mapped-by-core , 2048 x 2048 , 0.29765 , 7.39098e-05 , 0.196201 , 0.49393
30 , 21 , mapped-by-core , 2048 x 2048 , 0.196717 , 6.41346e-05 , 0.151293 , 0.348077
53 , 19 , mapped-by-core , 2048 x 2048 , 0.297002 , 9.10759e-05 , 0.200129 , 0.497227
30 , 22 , mapped-by-core , 2048 x 2048 , 0.249872 , 0.00465488 , 0.332537 , 0.587068
53 , 20 , mapped-by-core , 2048 x 2048 , 0.288307 , 8.79765e-05 , 0.195527 , 0.483925
30 , 23 , mapped-by-core , 2048 x 2048 , 0.193794 , 6.50883e-05 , 0.164799 , 0.35866
53 , 21 , mapped-by-core , 2048 x 2048 , 0.395593 , 9.08375e-05 , 0.197929 , 0.593617
30 , 24 , mapped-by-core , 2048 x 2048 , 0.198541 , 7.89165e-05 , 0.16834 , 0.366963
53 , 22 , mapped-by-core , 2048 x 2048 , 0.465818 , 9.20296e-05 , 0.227978 , 0.693892
30 , 25 , mapped-by-core , 2048 x 2048 , 0.299197 , 7.79629e-05 , 0.220438 , 0.519718
53 , 23 , mapped-by-core , 2048 x 2048 , 0.29961 , 8.79765e-05 , 0.212751 , 0.512452
30 , 26 , mapped-by-core , 2048 x 2048 , 0.254231 , 7.60555e-05 , 0.16707 , 0.421381
53 , 24 , mapped-by-core , 2048 x 2048 , 0.342645 , 8.51154e-05 , 0.219816 , 0.562551
30 , 27 , mapped-by-core , 2048 x 2048 , 0.217844 , 7.29561e-05 , 0.213051 , 0.430971
53 , 25 , mapped-by-core , 2048 x 2048 , 0.336472 , 9.20296e-05 , 0.395411 , 0.731979
30 , 28 , mapped-by-core , 2048 x 2048 , 0.272371 , 0.00237298 , 0.187856 , 0.462604
53 , 26 , mapped-by-core , 2048 x 2048 , 0.337346 , 9.5129e-05 , 0.236905 , 0.574349
30 , 29 , mapped-by-core , 2048 x 2048 , 0.285577 , 7.79629e-05 , 0.221983 , 0.507641
53 , 27 , mapped-by-core , 2048 x 2048 , 0.360716 , 9.29832e-05 , 0.239036 , 0.599848
30 , 30 , mapped-by-core , 2048 x 2048 , 0.228057 , 6.10352e-05 , 0.192663 , 0.420784
53 , 28 , mapped-by-core , 2048 x 2048 , 0.349085 , 9.799e-05 , 0.237416 , 0.586602
30 , 31 , mapped-by-core , 2048 x 2048 , 0.255427 , 5.31673e-05 , 0.190338 , 0.445821
30 , 32 , mapped-by-core , 2048 x 2048 , 0.2929 , 8.10623e-05 , 0.192435 , 0.485419
53 , 29 , mapped-by-core , 2048 x 2048 , 0.389275 , 8.39233e-05 , 0.237651 , 0.627014
31 , 1 , mapped-by-core , 2048 x 2048 , 0.0947881 , 6.79493e-05 , 0.100923 , 0.195784
53 , 30 , mapped-by-core , 2048 x 2048 , 0.389319 , 6.38962e-05 , 0.274287 , 0.663674
31 , 2 , mapped-by-core , 2048 x 2048 , 0.040884 , 6.41346e-05 , 0.03212 , 0.07307
31 , 3 , mapped-by-core , 2048 x 2048 , 0.0430131 , 0.00492191 , 0.04568 , 0.0936191
53 , 31 , mapped-by-core , 2048 x 2048 , 0.362586 , 9.10759e-05 , 0.281498 , 0.644179
31 , 4 , mapped-by-core , 2048 x 2048 , 0.04091 , 6.29425e-05 , 0.210685 , 0.251663
53 , 32 , mapped-by-core , 2048 x 2048 , 0.412956 , 9.10759e-05 , 0.421926 , 0.834976
31 , 5 , mapped-by-core , 2048 x 2048 , 0.103502 , 6.79493e-05 , 0.129509 , 0.233082
53 , 1 , mapped-by-core , 2048 x 2048 , 0.101703 , 6.79493e-05 , 0.11833 , 0.220103
31 , 6 , mapped-by-core , 2048 x 2048 , 0.154757 , 0.00235701 , 0.057924 , 0.215042
53 , 2 , mapped-by-core , 2048 x 2048 , 0.101065 , 8.79765e-05 , 0.10969 , 0.210847
31 , 7 , mapped-by-core , 2048 x 2048 , 0.0661838 , 6.60419e-05 , 0.0512321 , 0.117485
53 , 3 , mapped-by-core , 2048 x 2048 , 0.08232 , 8.98838e-05 , 0.108592 , 0.191006
31 , 8 , mapped-by-core , 2048 x 2048 , 0.128114 , 6.81877e-05 , 0.149856 , 0.278042
53 , 4 , mapped-by-core , 2048 x 2048 , 0.0997012 , 8.58307e-05 , 0.114506 , 0.214296
31 , 9 , mapped-by-core , 2048 x 2048 , 0.19909 , 6.60419e-05 , 0.110706 , 0.309866
53 , 5 , mapped-by-core , 2048 x 2048 , 0.179272 , 8.82149e-05 , 0.100657 , 0.280021
31 , 10 , mapped-by-core , 2048 x 2048 , 0.094892 , 6.60419e-05 , 0.097877 , 0.19284
53 , 6 , mapped-by-core , 2048 x 2048 , 0.115152 , 8.10623e-05 , 0.13635 , 0.251588
31 , 11 , mapped-by-core , 2048 x 2048 , 0.159816 , 6.60419e-05 , 0.090941 , 0.250827
53 , 7 , mapped-by-core , 2048 x 2048 , 0.121606 , 0.00236607 , 0.127323 , 0.251299
31 , 12 , mapped-by-core , 2048 x 2048 , 0.144471 , 6.98566e-05 , 0.260257 , 0.404802
53 , 8 , mapped-by-core , 2048 x 2048 , 0.129949 , 8.60691e-05 , 0.167902 , 0.297942
31 , 13 , mapped-by-core , 2048 x 2048 , 0.104843 , 6.60419e-05 , 0.189366 , 0.294277
53 , 9 , mapped-by-core , 2048 x 2048 , 0.192529 , 9.89437e-05 , 0.165638 , 0.358271
31 , 14 , mapped-by-core , 2048 x 2048 , 0.131178 , 6.38962e-05 , 0.289472 , 0.420717
53 , 10 , mapped-by-core , 2048 x 2048 , 0.222643 , 8.79765e-05 , 0.141371 , 0.364106
31 , 15 , mapped-by-core , 2048 x 2048 , 0.284258 , 6.69956e-05 , 0.135782 , 0.420112
53 , 11 , mapped-by-core , 2048 x 2048 , 0.182187 , 0.00241494 , 0.176461 , 0.361067
31 , 16 , mapped-by-core , 2048 x 2048 , 0.17146 , 5.79357e-05 , 0.130862 , 0.302383
53 , 12 , mapped-by-core , 2048 x 2048 , 0.189378 , 9.20296e-05 , 0.140147 , 0.329621
31 , 17 , mapped-by-core , 2048 x 2048 , 0.145592 , 6.60419e-05 , 0.190372 , 0.336035
53 , 13 , mapped-by-core , 2048 x 2048 , 0.370487 , 9.60827e-05 , 0.164673 , 0.53526
31 , 18 , mapped-by-core , 2048 x 2048 , 0.221448 , 6.60419e-05 , 0.153957 , 0.375475
53 , 14 , mapped-by-core , 2048 x 2048 , 0.257892 , 9.60827e-05 , 0.142538 , 0.400529
31 , 19 , mapped-by-core , 2048 x 2048 , 0.176877 , 0.0458639 , 0.0910652 , 0.313809
53 , 15 , mapped-by-core , 2048 x 2048 , 0.251084 , 0.00468302 , 0.17109 , 0.426862
31 , 20 , mapped-by-core , 2048 x 2048 , 0.246515 , 6.69956e-05 , 0.15166 , 0.398246
53 , 16 , mapped-by-core , 2048 x 2048 , 0.250201 , 8.89301e-05 , 0.166997 , 0.417291
31 , 21 , mapped-by-core , 2048 x 2048 , 0.195025 , 0.00241089 , 0.177791 , 0.37523
53 , 17 , mapped-by-core , 2048 x 2048 , 0.293421 , 9.39369e-05 , 0.166908 , 0.460429
31 , 22 , mapped-by-core , 2048 x 2048 , 0.219122 , 6.69956e-05 , 0.154349 , 0.373542
31 , 23 , mapped-by-core , 2048 x 2048 , 0.207297 , 5.79357e-05 , 0.165926 , 0.373283
53 , 18 , mapped-by-core , 2048 x 2048 , 0.372572 , 9.20296e-05 , 0.185179 , 0.557848
31 , 24 , mapped-by-core , 2048 x 2048 , 0.26092 , 7.00951e-05 , 0.166863 , 0.427856
53 , 19 , mapped-by-core , 2048 x 2048 , 0.290129 , 0.00236893 , 0.20816 , 0.500662
31 , 25 , mapped-by-core , 2048 x 2048 , 0.362254 , 6.48499e-05 , 0.219082 , 0.581405
53 , 20 , mapped-by-core , 2048 x 2048 , 0.324552 , 8.58307e-05 , 0.25527 , 0.579911
31 , 26 , mapped-by-core , 2048 x 2048 , 0.235834 , 7.51019e-05 , 0.168262 , 0.404174
53 , 21 , mapped-by-core , 2048 x 2048 , 0.318171 , 8.51154e-05 , 0.199863 , 0.518125
31 , 27 , mapped-by-core , 2048 x 2048 , 0.238086 , 6.91414e-05 , 0.160181 , 0.39834
53 , 22 , mapped-by-core , 2048 x 2048 , 0.296729 , 9.29832e-05 , 0.202455 , 0.499281
31 , 28 , mapped-by-core , 2048 x 2048 , 0.404947 , 0.109511 , 0.0589209 , 0.573384
53 , 23 , mapped-by-core , 2048 x 2048 , 0.371849 , 8.79765e-05 , 0.21286 , 0.584801
31 , 29 , mapped-by-core , 2048 x 2048 , 0.301143 , 7.41482e-05 , 0.182044 , 0.483264
53 , 24 , mapped-by-core , 2048 x 2048 , 0.414905 , 9.60827e-05 , 0.238622 , 0.653627
31 , 30 , mapped-by-core , 2048 x 2048 , 0.24315 , 7.41482e-05 , 0.184221 , 0.427448
53 , 25 , mapped-by-core , 2048 x 2048 , 0.312386 , 7.20024e-05 , 0.236934 , 0.549396
31 , 31 , mapped-by-core , 2048 x 2048 , 0.277827 , 6.38962e-05 , 0.180024 , 0.457918
53 , 26 , mapped-by-core , 2048 x 2048 , 0.330174 , 6.69956e-05 , 0.268199 , 0.598443
31 , 32 , mapped-by-core , 2048 x 2048 , 0.252293 , 7.39098e-05 , 0.209368 , 0.46174
31 , 1 , mapped-by-core , 2048 x 2048 , 0.216447 , 6.8903e-05 , 0.0330112 , 0.249531
53 , 27 , mapped-by-core , 2048 x 2048 , 0.36892 , 9.60827e-05 , 0.311344 , 0.680366
31 , 2 , mapped-by-core , 2048 x 2048 , 0.0425851 , 7.39098e-05 , 0.0411999 , 0.0838618
53 , 28 , mapped-by-core , 2048 x 2048 , 0.509683 , 8.89301e-05 , 0.22177 , 0.731547
31 , 3 , mapped-by-core , 2048 x 2048 , 0.0335951 , 0.00247598 , 0.0207419 , 0.0568159
31 , 4 , mapped-by-core , 2048 x 2048 , 0.259123 , 6.38962e-05 , 0.0693479 , 0.328541
53 , 29 , mapped-by-core , 2048 x 2048 , 0.423153 , 9.5129e-05 , 0.342014 , 0.765266
31 , 5 , mapped-by-core , 2048 x 2048 , 0.0779121 , 7.39098e-05 , 0.057143 , 0.135132
53 , 30 , mapped-by-core , 2048 x 2048 , 0.436347 , 9.01222e-05 , 0.258759 , 0.6952
31 , 6 , mapped-by-core , 2048 x 2048 , 0.0924339 , 7.60555e-05 , 0.0921719 , 0.184684
31 , 7 , mapped-by-core , 2048 x 2048 , 0.086376 , 0.00477099 , 0.0514829 , 0.142633
53 , 31 , mapped-by-core , 2048 x 2048 , 0.577488 , 9.70364e-05 , 0.253141 , 0.83073
31 , 8 , mapped-by-core , 2048 x 2048 , 0.12141 , 6.8903e-05 , 0.309824 , 0.431307
53 , 32 , mapped-by-core , 2048 x 2048 , 0.460872 , 8.41618e-05 , 0.285266 , 0.746227
31 , 9 , mapped-by-core , 2048 x 2048 , 0.101158 , 0.00952697 , 0.0710051 , 0.181693
53 , 1 , mapped-by-core , 2048 x 2048 , 0.129266 , 8.98838e-05 , 0.114843 , 0.244203
31 , 10 , mapped-by-core , 2048 x 2048 , 0.110342 , 6.98566e-05 , 0.054338 , 0.164755
31 , 11 , mapped-by-core , 2048 x 2048 , 0.117955 , 5.60284e-05 , 0.091399 , 0.209416
53 , 2 , mapped-by-core , 2048 x 2048 , 0.363272 , 8.89301e-05 , 0.230601 , 0.593966
31 , 12 , mapped-by-core , 2048 x 2048 , 0.107513 , 5.50747e-05 , 0.111003 , 0.218574
53 , 3 , mapped-by-core , 2048 x 2048 , 0.0943708 , 8.91685e-05 , 0.110265 , 0.204728
31 , 13 , mapped-by-core , 2048 x 2048 , 0.143355 , 6.48499e-05 , 0.0834682 , 0.226891
53 , 4 , mapped-by-core , 2048 x 2048 , 0.148593 , 8.51154e-05 , 0.151239 , 0.29992
31 , 14 , mapped-by-core , 2048 x 2048 , 0.136072 , 6.81877e-05 , 0.117062 , 0.253206
53 , 5 , mapped-by-core , 2048 x 2048 , 0.0924189 , 8.2016e-05 , 0.108799 , 0.201304
31 , 15 , mapped-by-core , 2048 x 2048 , 0.142942 , 7.41482e-05 , 0.11449 , 0.257509
53 , 6 , mapped-by-core , 2048 x 2048 , 0.396422 , 8.79765e-05 , 0.117848 , 0.514362
31 , 16 , mapped-by-core , 2048 x 2048 , 0.148976 , 6.60419e-05 , 0.143507 , 0.292553
53 , 7 , mapped-by-core , 2048 x 2048 , 0.125333 , 6.31809e-05 , 0.140072 , 0.265472
